product_name,city,order_id,customer_id,customer_name,product_id,product_category,payment_type,qty,price,datetime,country,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
Glass Console Table,Melbourne,2444,4,Daniel Brown,13,Entryway Furniture,Internet Banking,3,129.99,2021-10-27T04:08:55.000-05:00,Australia,ChicSpaceFurnishings.com,3782,N,Insufficient Funds
Glass Console Table,Melbourne,2861,9,Ivy Clark,13,Entryway Furniture,Wallet,5,129.99,2020-09-28T04:03:37.000-05:00,Australia,CozyCornerDecor.com,1811,Y,SUCCESS
Glass Console Table,Melbourne,3469,4,Daniel Brown,13,Entryway Furniture,Card,2,129.99,2020-04-20T18:13:05.000-05:00,Australia,TimelessHomeStyles.com,9776,Y,SUCCESS
Glass Console Table,Melbourne,3472,9,Ivy Clark,13,Entryway Furniture,UPI,5,129.99,2021-08-29T15:53:10.000-05:00,Australia,HomeHavenFurniture.com,9263,N,Insufficient Funds
Glass Console Table,Melbourne,4000,9,Ivy Clark,13,Entryway Furniture,UPI,5,129.99,2021-04-06T21:13:34.000-05:00,Australia,CozyCornerDecor.com,8236,N,Insufficient Funds
Glass Console Table,Melbourne,4057,4,Daniel Brown,13,Entryway Furniture,Card,1,129.99,2020-06-03T13:28:36.000-05:00,Australia,ChicSpaceFurnishings.com,8176,N,Network Error
Glass Console Table,Melbourne,4294,9,Ivy Clark,13,Entryway Furniture,Wallet,4,129.99,2021-01-26T03:06:29.000-06:00,Australia,CozyCornerDecor.com,7131,Y,SUCCESS
Glass Console Table,Melbourne,4568,9,Ivy Clark,13,Entryway Furniture,UPI,4,129.99,2020-07-26T15:37:18.000-05:00,Australia,ChicSpaceFurnishings.com,4024,N,Network Error
Glass Console Table,Melbourne,4852,9,Ivy Clark,13,Entryway Furniture,Internet Banking,1,129.99,2020-12-03T23:55:57.000-06:00,Australia,HomeHavenFurniture.com,6544,Y,SUCCESS
Glass Console Table,Melbourne,4875,9,Ivy Clark,13,Entryway Furniture,Card,1,129.99,2020-09-17T20:46:21.000-05:00,Australia,StyleNestFurniture.com,9016,Y,SUCCESS
Glass Console Table,Melbourne,5441,4,Daniel Brown,13,Entryway Furniture,Wallet,2,129.99,2021-12-23T17:56:19.000-06:00,Australia,ChicSpaceFurnishings.com,5176,Y,SUCCESS
Glass Console Table,Melbourne,5898,4,Daniel Brown,13,Entryway Furniture,UPI,2,129.99,2021-11-20T19:54:59.000-06:00,Australia,HomeHavenFurniture.com,4983,Y,SUCCESS
Glass Console Table,Melbourne,5939,4,Daniel Brown,13,Entryway Furniture,Wallet,2,129.99,2020-09-11T17:50:33.000-05:00,Australia,CozyCornerDecor.com,9252,N,Insufficient Funds
Glass Console Table,Melbourne,6039,4,Daniel Brown,13,Entryway Furniture,Wallet,1,129.99,2020-07-03T03:33:30.000-05:00,Australia,StyleNestFurniture.com,3779,Y,SUCCESS
Glass Console Table,Melbourne,6073,9,Ivy Clark,13,Entryway Furniture,Wallet,3,129.99,2021-01-18T00:22:20.000-06:00,Australia,CozyCornerDecor.com,1256,Y,SUCCESS
Glass Console Table,Melbourne,6434,9,Ivy Clark,13,Entryway Furniture,Internet Banking,5,129.99,2020-10-25T03:38:11.000-05:00,Australia,CozyCornerDecor.com,5530,Y,SUCCESS
Glass Console Table,Melbourne,6473,4,Daniel Brown,13,Entryway Furniture,Card,3,129.99,2021-04-21T13:53:53.000-05:00,Australia,HomeHavenFurniture.com,1703,N,Network Error
Glass Console Table,Melbourne,6662,4,Daniel Brown,13,Entryway Furniture,Wallet,2,129.99,2021-04-04T10:37:27.000-05:00,Australia,TimelessHomeStyles.com,8942,N,Insufficient Funds
Glass Console Table,Melbourne,6937,4,Daniel Brown,13,Entryway Furniture,Card,3,129.99,2020-06-19T06:53:23.000-05:00,Australia,ChicSpaceFurnishings.com,3183,Y,SUCCESS
Glass Console Table,Melbourne,7053,9,Ivy Clark,13,Entryway Furniture,UPI,4,129.99,2020-10-28T01:20:57.000-05:00,Australia,ChicSpaceFurnishings.com,1622,N,Network Error
Glass Console Table,Melbourne,7076,9,Ivy Clark,13,Entryway Furniture,Wallet,3,129.99,2021-11-17T04:12:40.000-06:00,Australia,ChicSpaceFurnishings.com,3253,Y,SUCCESS
Glass Console Table,Melbourne,7376,4,Daniel Brown,13,Entryway Furniture,UPI,3,129.99,2021-10-23T18:43:18.000-05:00,Australia,StyleNestFurniture.com,9551,N,Network Error
Glass Console Table,Melbourne,7448,4,Daniel Brown,13,Entryway Furniture,UPI,4,129.99,2020-04-04T18:41:41.000-05:00,Australia,StyleNestFurniture.com,3888,Y,SUCCESS
Glass Console Table,Melbourne,7892,9,Ivy Clark,13,Entryway Furniture,Internet Banking,3,129.99,2021-01-21T17:41:38.000-06:00,Australia,TimelessHomeStyles.com,7903,Y,SUCCESS
Glass Console Table,Melbourne,7951,4,Daniel Brown,13,Entryway Furniture,Card,1,129.99,2020-07-29T14:32:47.000-05:00,Australia,ChicSpaceFurnishings.com,6569,N,Network Error
Glass Console Table,Melbourne,8216,4,Daniel Brown,13,Entryway Furniture,UPI,2,129.99,2020-10-02T09:58:06.000-05:00,Australia,TimelessHomeStyles.com,3203,Y,SUCCESS
Glass Console Table,Melbourne,8417,9,Ivy Clark,13,Entryway Furniture,UPI,3,129.99,2020-08-23T08:31:00.000-05:00,Australia,CozyCornerDecor.com,6578,N,Insufficient Funds
Glass Console Table,Melbourne,8597,4,Daniel Brown,13,Entryway Furniture,Wallet,5,129.99,2021-11-01T23:11:01.000-05:00,Australia,ChicSpaceFurnishings.com,3238,N,Insufficient Funds
Glass Console Table,Melbourne,8641,9,Ivy Clark,13,Entryway Furniture,Card,3,129.99,2021-11-07T19:00:14.000-06:00,Australia,TimelessHomeStyles.com,1024,Y,SUCCESS
Glass Console Table,Melbourne,9178,4,Daniel Brown,13,Entryway Furniture,Internet Banking,4,129.99,2020-04-11T12:25:19.000-05:00,Australia,StyleNestFurniture.com,5930,Y,SUCCESS
Glass Console Table,Melbourne,9188,4,Daniel Brown,13,Entryway Furniture,UPI,1,129.99,2021-04-01T00:59:06.000-05:00,Australia,TimelessHomeStyles.com,9456,Y,SUCCESS
Glass Console Table,Melbourne,9205,9,Ivy Clark,13,Entryway Furniture,Card,1,129.99,2021-05-25T02:15:39.000-05:00,Australia,HomeHavenFurniture.com,8316,Y,SUCCESS
Glass Console Table,Melbourne,9444,9,Ivy Clark,13,Entryway Furniture,UPI,1,129.99,2020-03-08T11:57:02.000-05:00,Australia,HomeHavenFurniture.com,8220,N,Network Error
Glass Console Table,Melbourne,9629,9,Ivy Clark,13,Entryway Furniture,Card,4,129.99,2020-07-13T23:45:22.000-05:00,Australia,TimelessHomeStyles.com,1655,N,Insufficient Funds
Glass Console Table,Melbourne,10929,9,Ivy Clark,13,Entryway Furniture,Internet Banking,3,129.99,2021-07-20T18:04:46.000-05:00,Australia,ChicSpaceFurnishings.com,5870,N,Insufficient Funds
Glass Console Table,Melbourne,11060,9,Ivy Clark,13,Entryway Furniture,Internet Banking,4,129.99,2021-05-05T02:01:59.000-05:00,Australia,ChicSpaceFurnishings.com,1444,N,Insufficient Funds
Glass Console Table,Melbourne,11073,9,Ivy Clark,13,Entryway Furniture,Internet Banking,3,129.99,2020-07-02T03:03:41.000-05:00,Australia,TimelessHomeStyles.com,1191,N,Insufficient Funds
Glass Console Table,Cologne,356,5,Eva Garcia,13,Entryway Furniture,Internet Banking,2,129.99,2020-07-27T07:00:31.000-05:00,Germany,ChicSpaceFurnishings.com,1756,Y,SUCCESS
Glass Console Table,Cologne,886,5,Eva Garcia,13,Entryway Furniture,Wallet,5,129.99,2020-08-19T16:36:28.000-05:00,Germany,HomeHavenFurniture.com,7729,Y,SUCCESS
Glass Console Table,Cologne,960,5,Eva Garcia,13,Entryway Furniture,UPI,2,129.99,2020-08-06T20:15:06.000-05:00,Germany,StyleNestFurniture.com,8686,N,Network Error
Glass Console Table,Cologne,1521,5,Eva Garcia,13,Entryway Furniture,UPI,2,129.99,2021-02-08T14:40:49.000-06:00,Germany,ChicSpaceFurnishings.com,9140,Y,SUCCESS
Glass Console Table,Cologne,2204,5,Eva Garcia,13,Entryway Furniture,Card,1,129.99,2020-10-10T19:36:07.000-05:00,Germany,TimelessHomeStyles.com,7037,Y,SUCCESS
Glass Console Table,Cologne,3232,5,Eva Garcia,13,Entryway Furniture,Wallet,1,129.99,2020-04-19T15:53:46.000-05:00,Germany,CozyCornerDecor.com,2406,Y,SUCCESS
Glass Console Table,Cologne,3688,5,Eva Garcia,13,Entryway Furniture,Wallet,3,129.99,2020-07-23T19:41:45.000-05:00,Germany,ChicSpaceFurnishings.com,9013,N,Insufficient Funds
Glass Console Table,Cologne,4534,5,Eva Garcia,13,Entryway Furniture,Card,3,129.99,2021-05-03T14:37:45.000-05:00,Germany,CozyCornerDecor.com,5151,Y,SUCCESS
Glass Console Table,Cologne,4954,5,Eva Garcia,13,Entryway Furniture,UPI,2,129.99,2021-06-22T18:54:51.000-05:00,Germany,HomeHavenFurniture.com,2622,Y,SUCCESS
Glass Console Table,Cologne,5340,5,Eva Garcia,13,Entryway Furniture,UPI,4,129.99,2021-11-01T23:40:27.000-05:00,Germany,HomeHavenFurniture.com,6586,N,Insufficient Funds
Glass Console Table,Cologne,6227,5,Eva Garcia,13,Entryway Furniture,UPI,4,129.99,2021-05-26T23:39:38.000-05:00,Germany,TimelessHomeStyles.com,1325,N,Network Error
Glass Console Table,Cologne,7022,5,Eva Garcia,13,Entryway Furniture,UPI,3,129.99,2020-04-14T15:33:15.000-05:00,Germany,ChicSpaceFurnishings.com,1181,Y,SUCCESS
Glass Console Table,Cologne,7154,5,Eva Garcia,13,Entryway Furniture,Wallet,5,129.99,2021-11-01T13:00:45.000-05:00,Germany,StyleNestFurniture.com,8998,N,Network Error
Glass Console Table,Cologne,7528,5,Eva Garcia,13,Entryway Furniture,Wallet,1,129.99,2020-04-09T12:55:08.000-05:00,Germany,ChicSpaceFurnishings.com,6458,Y,SUCCESS
Glass Console Table,Cologne,8459,5,Eva Garcia,13,Entryway Furniture,Wallet,1,129.99,2020-01-31T19:58:00.000-06:00,Germany,CozyCornerDecor.com,5479,Y,SUCCESS
Glass Console Table,Cologne,8624,5,Eva Garcia,13,Entryway Furniture,Internet Banking,4,129.99,2021-10-10T08:29:41.000-05:00,Germany,HomeHavenFurniture.com,2427,Y,SUCCESS
Glass Console Table,Cologne,8858,5,Eva Garcia,13,Entryway Furniture,Internet Banking,2,129.99,2020-08-12T21:08:17.000-05:00,Germany,ChicSpaceFurnishings.com,6278,N,Network Error
Glass Console Table,Cologne,9058,5,Eva Garcia,13,Entryway Furniture,Internet Banking,4,129.99,2020-11-05T18:53:53.000-06:00,Germany,ChicSpaceFurnishings.com,8372,Y,SUCCESS
Glass Console Table,Cologne,9072,5,Eva Garcia,13,Entryway Furniture,Card,4,129.99,2020-03-31T08:54:25.000-05:00,Germany,StyleNestFurniture.com,7204,N,Network Error
Glass Console Table,Cologne,9744,5,Eva Garcia,13,Entryway Furniture,UPI,3,129.99,2020-08-16T10:32:12.000-05:00,Germany,CozyCornerDecor.com,1456,N,Insufficient Funds
Glass Console Table,Cologne,9751,5,Eva Garcia,13,Entryway Furniture,UPI,1,129.99,2020-09-07T03:56:59.000-05:00,Germany,StyleNestFurniture.com,7059,Y,SUCCESS
Glass Console Table,Cologne,9920,5,Eva Garcia,13,Entryway Furniture,Card,2,129.99,2021-11-01T01:18:48.000-05:00,Germany,CozyCornerDecor.com,9609,N,Network Error
Glass Console Table,Cologne,10809,5,Eva Garcia,13,Entryway Furniture,Internet Banking,5,129.99,2021-12-05T18:02:43.000-06:00,Germany,ChicSpaceFurnishings.com,6951,Y,SUCCESS
Glass Console Table,Cologne,10879,5,Eva Garcia,13,Entryway Furniture,Internet Banking,2,129.99,2021-01-18T14:37:06.000-06:00,Germany,ChicSpaceFurnishings.com,6315,N,Network Error
Glass Console Table,Cologne,10919,5,Eva Garcia,13,Entryway Furniture,Internet Banking,2,129.99,2020-06-11T18:57:29.000-05:00,Germany,HomeHavenFurniture.com,8442,N,Insufficient Funds
Glass Console Table,Munich,255,18,Rachel Evans,13,Entryway Furniture,Card,4,129.99,2020-04-26T21:15:54.000-05:00,Germany,CozyCornerDecor.com,8407,Y,SUCCESS
Glass Console Table,Munich,308,18,Rachel Evans,13,Entryway Furniture,Card,5,129.99,2021-06-26T23:48:43.000-05:00,Germany,CozyCornerDecor.com,5168,Y,SUCCESS
Glass Console Table,Munich,420,18,Rachel Evans,13,Entryway Furniture,Card,4,129.99,2021-10-22T13:11:08.000-05:00,Germany,CozyCornerDecor.com,4424,Y,SUCCESS
Glass Console Table,Munich,687,18,Rachel Evans,13,Entryway Furniture,Card,4,129.99,2021-10-25T19:40:33.000-05:00,Germany,HomeHavenFurniture.com,8213,N,Network Error
Glass Console Table,Munich,1660,18,Rachel Evans,13,Entryway Furniture,Wallet,1,129.99,2021-12-10T21:16:41.000-06:00,Germany,StyleNestFurniture.com,2455,N,Insufficient Funds
Glass Console Table,Munich,1766,18,Rachel Evans,13,Entryway Furniture,Internet Banking,2,129.99,2021-07-28T08:36:45.000-05:00,Germany,ChicSpaceFurnishings.com,6885,Y,SUCCESS
Glass Console Table,Munich,3199,18,Rachel Evans,13,Entryway Furniture,UPI,2,129.99,2020-10-17T00:23:14.000-05:00,Germany,StyleNestFurniture.com,4052,Y,SUCCESS
Glass Console Table,Munich,3322,18,Rachel Evans,13,Entryway Furniture,UPI,2,129.99,2021-07-20T13:38:33.000-05:00,Germany,HomeHavenFurniture.com,2140,Y,SUCCESS
Glass Console Table,Munich,3718,18,Rachel Evans,13,Entryway Furniture,Wallet,2,129.99,2021-08-31T12:09:07.000-05:00,Germany,TimelessHomeStyles.com,4033,N,Network Error
Glass Console Table,Munich,3936,18,Rachel Evans,13,Entryway Furniture,Card,3,129.99,2020-01-28T22:39:21.000-06:00,Germany,HomeHavenFurniture.com,9271,N,Network Error
Glass Console Table,Munich,5013,18,Rachel Evans,13,Entryway Furniture,Wallet,3,129.99,2021-09-14T18:53:44.000-05:00,Germany,ChicSpaceFurnishings.com,9306,N,Insufficient Funds
Glass Console Table,Munich,6020,18,Rachel Evans,13,Entryway Furniture,UPI,1,129.99,2020-05-13T14:06:37.000-05:00,Germany,HomeHavenFurniture.com,2597,N,Insufficient Funds
Glass Console Table,Munich,6649,18,Rachel Evans,13,Entryway Furniture,Card,1,129.99,2021-12-22T07:29:31.000-06:00,Germany,TimelessHomeStyles.com,3943,Y,SUCCESS
Glass Console Table,Munich,6851,18,Rachel Evans,13,Entryway Furniture,UPI,3,129.99,2020-12-01T17:19:02.000-06:00,Germany,HomeHavenFurniture.com,9998,N,Network Error
Glass Console Table,Munich,7410,18,Rachel Evans,13,Entryway Furniture,Card,4,129.99,2020-02-12T17:47:17.000-06:00,Germany,ChicSpaceFurnishings.com,3768,Y,SUCCESS
Glass Console Table,Munich,8872,18,Rachel Evans,13,Entryway Furniture,Internet Banking,4,129.99,2020-03-06T04:30:39.000-06:00,Germany,HomeHavenFurniture.com,9269,Y,SUCCESS
Glass Console Table,Munich,9150,18,Rachel Evans,13,Entryway Furniture,Internet Banking,1,129.99,2021-03-26T06:24:40.000-05:00,Germany,ChicSpaceFurnishings.com,3473,N,Insufficient Funds
Glass Console Table,Munich,9450,18,Rachel Evans,13,Entryway Furniture,Card,5,129.99,2020-02-06T21:27:01.000-06:00,Germany,StyleNestFurniture.com,2103,N,Insufficient Funds
Outdoor Patio Set,Phoenix,28,1,Alice Johnson,15,Outdoor Furniture,UPI,3,299.99,2021-09-19T04:32:16.000-05:00,USA,HomeHavenFurniture.com,2650,N,Network Error
Outdoor Patio Set,Phoenix,83,1,Alice Johnson,15,Outdoor Furniture,Wallet,2,299.99,2021-07-10T10:18:10.000-05:00,USA,HomeHavenFurniture.com,9100,Y,SUCCESS
Outdoor Patio Set,Phoenix,829,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,1,299.99,2020-07-10T08:09:59.000-05:00,USA,TimelessHomeStyles.com,9705,Y,SUCCESS
Outdoor Patio Set,Phoenix,1293,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,1,299.99,2021-06-15T18:21:05.000-05:00,USA,StyleNestFurniture.com,8766,N,Network Error
Outdoor Patio Set,Phoenix,1305,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,5,299.99,2021-01-29T08:49:12.000-06:00,USA,TimelessHomeStyles.com,7969,N,Network Error
Outdoor Patio Set,Phoenix,1326,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,1,299.99,2021-11-19T20:54:07.000-06:00,USA,HomeHavenFurniture.com,4721,N,Network Error
Outdoor Patio Set,Phoenix,1992,1,Alice Johnson,15,Outdoor Furniture,Wallet,4,299.99,2021-11-10T10:58:56.000-06:00,USA,ChicSpaceFurnishings.com,7813,N,Insufficient Funds
Outdoor Patio Set,Phoenix,2187,1,Alice Johnson,15,Outdoor Furniture,Wallet,4,299.99,2020-09-03T13:41:00.000-05:00,USA,StyleNestFurniture.com,2214,N,Insufficient Funds
Outdoor Patio Set,Phoenix,2191,1,Alice Johnson,15,Outdoor Furniture,Wallet,1,299.99,2020-06-25T03:39:34.000-05:00,USA,ChicSpaceFurnishings.com,7581,N,Insufficient Funds
Outdoor Patio Set,Phoenix,2257,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,4,299.99,2021-03-25T04:38:21.000-05:00,USA,TimelessHomeStyles.com,7753,Y,SUCCESS
Outdoor Patio Set,Phoenix,2533,1,Alice Johnson,15,Outdoor Furniture,Card,3,299.99,2021-09-17T14:35:13.000-05:00,USA,CozyCornerDecor.com,2830,N,Network Error
Outdoor Patio Set,Phoenix,2711,1,Alice Johnson,15,Outdoor Furniture,Card,1,299.99,2020-05-26T19:12:04.000-05:00,USA,CozyCornerDecor.com,7574,Y,SUCCESS
Outdoor Patio Set,Phoenix,3103,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,4,299.99,2020-12-31T18:46:25.000-06:00,USA,StyleNestFurniture.com,6703,Y,SUCCESS
Outdoor Patio Set,Phoenix,3123,1,Alice Johnson,15,Outdoor Furniture,UPI,4,299.99,2020-05-16T11:40:58.000-05:00,USA,CozyCornerDecor.com,6730,Y,SUCCESS
Outdoor Patio Set,Phoenix,3268,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,5,299.99,2021-05-18T15:21:12.000-05:00,USA,HomeHavenFurniture.com,5085,N,Insufficient Funds
Outdoor Patio Set,Phoenix,3715,1,Alice Johnson,15,Outdoor Furniture,Card,2,299.99,2021-05-27T16:59:09.000-05:00,USA,CozyCornerDecor.com,3993,N,Insufficient Funds
Outdoor Patio Set,Phoenix,4299,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,5,299.99,2020-06-07T07:57:05.000-05:00,USA,ChicSpaceFurnishings.com,9441,Y,SUCCESS
Outdoor Patio Set,Phoenix,4621,1,Alice Johnson,15,Outdoor Furniture,UPI,3,299.99,2021-05-21T22:39:34.000-05:00,USA,HomeHavenFurniture.com,6281,Y,SUCCESS
Outdoor Patio Set,Phoenix,4941,1,Alice Johnson,15,Outdoor Furniture,Wallet,1,299.99,2020-01-07T05:10:58.000-06:00,USA,TimelessHomeStyles.com,3538,Y,SUCCESS
Outdoor Patio Set,Phoenix,6503,1,Alice Johnson,15,Outdoor Furniture,UPI,4,299.99,2021-01-27T17:07:52.000-06:00,USA,CozyCornerDecor.com,4060,N,Insufficient Funds
Outdoor Patio Set,Phoenix,6570,1,Alice Johnson,15,Outdoor Furniture,Card,1,299.99,2021-09-08T14:13:07.000-05:00,USA,HomeHavenFurniture.com,6576,N,Insufficient Funds
Outdoor Patio Set,Phoenix,6619,1,Alice Johnson,15,Outdoor Furniture,UPI,4,299.99,2020-03-27T19:02:55.000-05:00,USA,ChicSpaceFurnishings.com,5589,Y,SUCCESS
Outdoor Patio Set,Phoenix,6737,1,Alice Johnson,15,Outdoor Furniture,UPI,2,299.99,2021-01-25T00:52:44.000-06:00,USA,StyleNestFurniture.com,4002,N,Network Error
Outdoor Patio Set,Phoenix,6780,1,Alice Johnson,15,Outdoor Furniture,Wallet,5,299.99,2020-03-08T18:44:23.000-05:00,USA,HomeHavenFurniture.com,5229,Y,SUCCESS
Outdoor Patio Set,Phoenix,8128,1,Alice Johnson,15,Outdoor Furniture,Card,5,299.99,2021-05-23T10:09:59.000-05:00,USA,CozyCornerDecor.com,9474,N,Network Error
Outdoor Patio Set,Phoenix,8816,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,4,299.99,2021-05-30T02:14:39.000-05:00,USA,StyleNestFurniture.com,9230,N,Network Error
Outdoor Patio Set,Phoenix,8836,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,2,299.99,2021-11-14T10:20:58.000-06:00,USA,TimelessHomeStyles.com,6674,N,Network Error
Outdoor Patio Set,Phoenix,9324,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,4,299.99,2020-12-02T10:09:03.000-06:00,USA,TimelessHomeStyles.com,5882,N,Network Error
Outdoor Patio Set,Phoenix,10802,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,2,299.99,2021-01-20T16:46:21.000-06:00,USA,TimelessHomeStyles.com,3235,Y,SUCCESS
Outdoor Patio Set,Phoenix,10897,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,3,299.99,2020-10-04T08:18:02.000-05:00,USA,ChicSpaceFurnishings.com,3962,N,Network Error
Outdoor Patio Set,Phoenix,11000,1,Alice Johnson,15,Outdoor Furniture,Internet Banking,2,299.99,2021-05-08T02:13:11.000-05:00,USA,StyleNestFurniture.com,8907,N,Network Error
Outdoor Patio Set,Adelaide,320,12,Liam Walker,15,Outdoor Furniture,Card,5,299.99,2020-10-09T20:17:43.000-05:00,Australia,HomeHavenFurniture.com,4115,N,Insufficient Funds
Outdoor Patio Set,Adelaide,621,12,Liam Walker,15,Outdoor Furniture,UPI,3,299.99,2021-07-04T02:21:49.000-05:00,Australia,ChicSpaceFurnishings.com,7614,N,Insufficient Funds
Outdoor Patio Set,Adelaide,641,12,Liam Walker,15,Outdoor Furniture,Internet Banking,2,299.99,2020-02-23T00:20:22.000-06:00,Australia,CozyCornerDecor.com,4884,Y,SUCCESS
Outdoor Patio Set,Adelaide,847,12,Liam Walker,15,Outdoor Furniture,Card,5,299.99,2021-06-14T22:35:25.000-05:00,Australia,TimelessHomeStyles.com,3286,Y,SUCCESS
Outdoor Patio Set,Adelaide,916,12,Liam Walker,15,Outdoor Furniture,Wallet,4,299.99,2021-10-28T06:06:32.000-05:00,Australia,TimelessHomeStyles.com,4661,N,Network Error
Outdoor Patio Set,Adelaide,943,12,Liam Walker,15,Outdoor Furniture,Internet Banking,3,299.99,2021-12-04T21:58:34.000-06:00,Australia,HomeHavenFurniture.com,7586,Y,SUCCESS
Outdoor Patio Set,Adelaide,2128,12,Liam Walker,15,Outdoor Furniture,Wallet,4,299.99,2021-01-09T19:38:07.000-06:00,Australia,ChicSpaceFurnishings.com,9491,N,Insufficient Funds
Outdoor Patio Set,Adelaide,2720,12,Liam Walker,15,Outdoor Furniture,UPI,5,299.99,2020-07-19T07:45:54.000-05:00,Australia,ChicSpaceFurnishings.com,2480,Y,SUCCESS
Outdoor Patio Set,Adelaide,2853,12,Liam Walker,15,Outdoor Furniture,Card,5,299.99,2020-09-11T03:14:16.000-05:00,Australia,StyleNestFurniture.com,5822,N,Network Error
Outdoor Patio Set,Adelaide,3398,12,Liam Walker,15,Outdoor Furniture,Card,4,299.99,2021-11-24T17:10:04.000-06:00,Australia,HomeHavenFurniture.com,3315,N,Insufficient Funds
Outdoor Patio Set,Adelaide,3699,12,Liam Walker,15,Outdoor Furniture,UPI,1,299.99,2021-09-06T19:55:52.000-05:00,Australia,HomeHavenFurniture.com,8038,N,Network Error
Outdoor Patio Set,Adelaide,3783,12,Liam Walker,15,Outdoor Furniture,Internet Banking,2,299.99,2021-05-17T12:34:50.000-05:00,Australia,TimelessHomeStyles.com,9208,Y,SUCCESS
Outdoor Patio Set,Adelaide,3846,12,Liam Walker,15,Outdoor Furniture,UPI,5,299.99,2021-02-25T05:52:04.000-06:00,Australia,ChicSpaceFurnishings.com,9330,Y,SUCCESS
Outdoor Patio Set,Adelaide,3866,12,Liam Walker,15,Outdoor Furniture,UPI,2,299.99,2020-04-07T11:26:24.000-05:00,Australia,TimelessHomeStyles.com,5847,Y,SUCCESS
Outdoor Patio Set,Adelaide,3931,12,Liam Walker,15,Outdoor Furniture,UPI,1,299.99,2020-11-27T12:47:17.000-06:00,Australia,HomeHavenFurniture.com,7134,N,Network Error
Outdoor Patio Set,Adelaide,5097,12,Liam Walker,15,Outdoor Furniture,Wallet,4,299.99,2020-07-01T05:14:10.000-05:00,Australia,ChicSpaceFurnishings.com,7282,Y,SUCCESS
Outdoor Patio Set,Adelaide,5740,12,Liam Walker,15,Outdoor Furniture,Internet Banking,2,299.99,2020-05-06T20:52:28.000-05:00,Australia,StyleNestFurniture.com,4090,N,Network Error
Outdoor Patio Set,Adelaide,6090,12,Liam Walker,15,Outdoor Furniture,Internet Banking,2,299.99,2021-11-27T18:23:45.000-06:00,Australia,HomeHavenFurniture.com,2136,Y,SUCCESS
Outdoor Patio Set,Adelaide,7045,12,Liam Walker,15,Outdoor Furniture,UPI,1,299.99,2021-01-29T08:01:20.000-06:00,Australia,CozyCornerDecor.com,6849,N,Insufficient Funds
Outdoor Patio Set,Adelaide,7425,12,Liam Walker,15,Outdoor Furniture,Internet Banking,2,299.99,2021-07-05T00:50:21.000-05:00,Australia,StyleNestFurniture.com,2237,Y,SUCCESS
Outdoor Patio Set,Adelaide,7661,12,Liam Walker,15,Outdoor Furniture,Card,3,299.99,2021-02-21T21:11:57.000-06:00,Australia,HomeHavenFurniture.com,3966,N,Network Error
Outdoor Patio Set,Adelaide,8423,12,Liam Walker,15,Outdoor Furniture,UPI,1,299.99,2020-08-08T17:25:53.000-05:00,Australia,StyleNestFurniture.com,7030,N,Insufficient Funds
Outdoor Patio Set,Adelaide,9064,12,Liam Walker,15,Outdoor Furniture,Internet Banking,1,299.99,2021-10-11T08:46:52.000-05:00,Australia,StyleNestFurniture.com,4537,Y,SUCCESS
Outdoor Patio Set,Adelaide,9108,12,Liam Walker,15,Outdoor Furniture,Internet Banking,2,299.99,2021-08-26T04:01:45.000-05:00,Australia,HomeHavenFurniture.com,2220,Y,SUCCESS
Outdoor Patio Set,Adelaide,10893,12,Liam Walker,15,Outdoor Furniture,Internet Banking,4,299.99,2020-07-08T20:58:31.000-05:00,Australia,StyleNestFurniture.com,8231,Y,SUCCESS
Outdoor Patio Set,Adelaide,11087,12,Liam Walker,15,Outdoor Furniture,Internet Banking,3,299.99,2020-02-15T03:32:29.000-06:00,Australia,HomeHavenFurniture.com,9595,N,Insufficient Funds
Outdoor Patio Set,Frankfurt,395,7,Grace Thompson,15,Outdoor Furniture,Card,5,299.99,2020-10-04T14:10:13.000-05:00,Germany,HomeHavenFurniture.com,3408,N,Network Error
Outdoor Patio Set,Frankfurt,904,7,Grace Thompson,15,Outdoor Furniture,UPI,1,299.99,2020-01-26T13:32:20.000-06:00,Germany,CozyCornerDecor.com,7664,N,Insufficient Funds
Outdoor Patio Set,Frankfurt,937,7,Grace Thompson,15,Outdoor Furniture,Internet Banking,5,299.99,2021-03-28T20:07:52.000-05:00,Germany,CozyCornerDecor.com,1629,Y,SUCCESS
Outdoor Patio Set,Frankfurt,1029,11,Karen Young,15,Outdoor Furniture,UPI,5,299.99,2020-04-28T07:58:06.000-05:00,Germany,HomeHavenFurniture.com,5499,Y,SUCCESS
